salary,stem,busi,age,college,female,married
3.95,0,1,30,1,0,0
5.28,1,0,31,1,0,0
5.13,1,0,31,1,0,1
3.49,0,1,33,1,0,0
4.61,1,0,31,1,1,0
2.49,0,1,34,1,1,1
2.87,0,1,31,1,0,0
4.1,1,0,36,1,1,0
2.87,0,1,35,1,1,1
2.05,1,0,40,1,0,1
0,0,1,38,1,1,1
3.69,1,0,35,1,0,0
5.99,0,0,37,1,1,0
2.05,1,0,33,1,0,0
4.61,0,1,34,1,1,0
4.92,1,0,32,1,0,0
2.87,0,0,32,1,1,0
4.1,1,0,36,1,0,1
4.77,1,0,38,1,0,1
5.13,0,0,33,1,1,1
3.69,1,0,35,1,0,0
2.59,1,0,30,1,1,0
2.67,0,1,39,1,1,0
2.59,0,0,37,1,1,0
4.31,0,0,31,1,1,1
3.65,0,1,30,1,1,1
2.67,1,0,32,1,0,1
6.04,0,0,30,1,0,0
0,1,0,37,1,0,0
2.87,0,1,40,1,1,0
5.95,1,0,30,1,1,0
4.07,0,0,30,1,1,0
3.59,0,1,34,1,1,0
4.31,1,0,30,1,1,1
8.5,1,0,38,1,0,0
3.59,1,0,35,1,0,1
10,1,0,30,1,0,0
5.53,0,1,35,1,1,0
5.95,1,0,33,1,0,0
4.61,0,1,33,1,1,0
4.92,0,1,31,1,0,0
4.61,0,1,30,1,0,0
5.74,0,1,30,1,1,1
3.59,1,0,37,1,1,0
2.49,1,0,33,1,0,0
3.86,0,0,35,1,1,0
3.99,0,0,32,1,0,0
6.97,1,0,35,1,0,1
4.99,1,0,32,1,0,0
5.13,0,1,38,1,0,1
3.08,1,0,38,1,0,0
3.38,0,0,37,1,1,1
2.77,0,1,33,1,1,0
4.1,1,0,34,1,0,1
3.85,0,0,32,1,1,0
3.49,0,0,35,1,1,1
5.49,0,0,40,1,0,1
5.28,0,0,39,1,1,1
5.29,0,0,37,1,0,0
4.91,0,1,32,1,1,0
3.15,0,0,30,1,1,0
9.42,1,0,36,1,0,1
4.99,1,0,37,1,1,1
0,0,1,32,1,0,1
0,0,1,30,1,1,1
3.49,0,0,37,1,0,1
3.3,0,1,40,1,1,0
3.38,0,1,39,1,1,1
2.59,0,0,39,1,1,1
9.26,1,0,31,1,0,0
4.52,1,0,31,1,1,0
3.9,0,1,30,1,0,0
3.99,0,1,35,1,0,0
5.83,0,0,30,1,0,0
3.99,0,1,32,1,0,0
4.31,0,0,34,1,0,0
4.61,0,0,32,1,1,0
6.83,0,0,36,1,0,1
3.49,0,1,31,1,0,0
2.87,0,0,32,1,1,0
3.08,1,0,30,1,0,1
3.09,0,0,32,1,0,1
4.1,1,0,30,1,0,0
2.49,0,1,38,1,1,0
4.31,1,0,33,1,0,0
6.32,1,0,32,1,0,0
4.96,1,0,37,1,0,0
6.66,1,0,34,1,0,0
0,0,1,39,1,1,0
5.64,1,0,39,1,0,1
10,1,0,35,1,0,1
3.59,0,1,34,1,0,1
3.59,0,1,36,1,1,0
3.38,1,0,38,1,0,0
6.99,1,0,37,1,0,1
4.31,1,0,33,1,0,0
5.23,0,1,32,1,1,1
0,0,0,40,1,0,0
6.33,1,0,38,1,0,0
3.69,0,0,38,1,1,0
4.31,1,0,33,1,1,0
4.31,1,0,32,1,0,0
3.76,0,0,36,1,0,0
1.08,0,0,35,1,1,1
2.96,0,0,38,1,1,0
3.28,0,0,32,1,1,0
4.1,1,0,31,1,1,0
3.08,0,1,30,1,0,0
4.61,1,0,30,1,0,0
3.9,1,0,34,1,1,0
3.08,1,0,30,1,0,0
3.69,0,1,37,1,1,0
2.77,0,0,36,1,0,0
2.67,0,1,32,1,1,1
3.69,1,0,32,1,0,0
0,1,0,30,1,0,0
4.31,0,0,34,1,1,0
3.69,1,0,30,1,0,0
3.59,0,0,40,1,1,1
7.25,1,0,36,1,0,0
4.61,0,1,32,1,0,0
3.7,0,1,36,1,1,1
2.59,0,0,36,1,1,1
2.67,0,1,35,1,0,1
4.31,1,0,39,1,0,0
2.59,0,0,30,1,1,0
2.87,0,0,34,1,1,0
3.99,0,1,31,1,1,0
5.13,1,0,33,1,0,0
2.59,1,0,31,1,0,0
3.28,0,1,38,1,1,0
6.33,1,0,33,1,0,0
5.13,0,1,33,1,0,0
3.9,1,0,40,1,1,0
3.7,1,0,33,1,0,1
4.4,1,0,40,1,0,0
5.81,1,0,38,1,0,0
2.59,0,1,35,1,1,0
6.8,0,1,36,1,0,1
3.49,0,1,32,1,1,0
3.92,1,0,32,1,0,0
2.41,0,0,33,1,0,0
3.9,0,0,32,1,1,0
5.69,1,0,40,1,0,1
3.49,1,0,34,1,1,1
3.9,1,0,39,1,0,0
9.26,1,0,37,1,0,1
2.49,0,0,33,1,0,0
6.66,0,0,40,1,1,0
3.08,1,0,34,1,1,1
2.67,0,0,33,1,1,1
2.59,0,1,36,1,1,1
2.49,0,0,33,1,1,0
3.6,1,0,40,1,0,0
4.94,0,1,39,1,0,0
4.73,1,0,39,1,0,0
6.99,1,0,37,1,0,1
2.9,0,1,34,1,1,1
4.33,1,0,34,1,0,1
4.49,1,0,31,1,1,0
3.62,0,1,34,1,1,1
4.43,1,0,39,1,0,0
4.49,1,0,32,1,0,0
5.36,0,1,32,1,1,0
2.49,0,0,30,1,0,0
2.99,0,1,32,1,0,0
3.49,1,0,38,1,1,1
3.76,0,0,36,1,0,0
10,1,0,33,1,0,0
4.31,1,0,31,1,1,1
4.31,1,0,30,1,0,1
4.22,0,1,32,1,0,1
3.31,0,0,34,1,1,1
3.59,0,0,34,1,0,1
2.87,1,0,37,1,1,0
1.38,0,0,32,1,1,0
4.45,0,0,39,1,0,0
4.74,1,0,32,1,0,0
4.99,0,0,30,1,0,0
3.99,0,0,34,1,1,1
3.71,1,0,37,1,1,1
4.46,0,0,35,1,1,1
3.92,0,0,40,1,1,0
5.99,1,0,38,1,0,1
5.75,1,0,40,1,1,0
2.67,0,0,36,1,1,1
5.03,0,1,34,1,0,0
4.1,0,1,40,1,1,0
2.59,0,1,35,1,0,1
2.59,0,1,35,1,1,1
5.28,1,0,36,1,0,0
6.15,1,0,34,1,0,0
2.75,1,0,36,1,0,0
4.1,0,1,36,1,0,0
4.2,0,0,30,1,1,0
2.15,0,0,34,1,0,0
4.2,1,0,38,1,0,1
5.33,1,0,39,1,0,0
6.65,1,0,37,1,0,0
0,0,1,37,1,0,0
4.08,1,0,31,1,0,0
3.31,0,0,39,1,1,1
3.69,0,0,40,1,1,0
6.77,0,1,33,1,0,1
3.77,0,0,31,1,1,0
3.95,0,0,40,1,1,0
4.99,1,0,37,1,0,0
3.66,1,0,33,1,0,0
5.99,1,0,33,1,0,0
3.38,0,1,30,1,0,0
3.59,0,1,31,1,0,1
3.08,0,1,35,1,1,0
3.08,0,1,32,1,1,0
3.59,0,1,35,1,0,1
3.59,0,1,38,1,1,0
6.15,0,0,36,1,0,1
3.08,0,1,39,1,0,0
3.59,1,0,37,1,0,1
3,0,1,40,1,0,1
3.49,0,1,31,1,1,1
2.67,0,1,30,1,1,1
2.87,0,1,36,1,1,1
4.22,0,1,39,1,1,1
2.59,0,1,35,1,1,1
4.49,1,0,35,1,1,1
2.67,0,1,37,1,1,1
0,0,1,35,1,0,0
6.66,0,1,37,1,0,1
1.03,0,1,39,1,0,1
0,0,1,35,1,1,1
3.49,1,0,39,1,0,1
5.83,0,0,40,1,0,1
3.08,0,1,37,1,1,1
3.08,0,1,37,1,0,1
2.87,0,1,35,1,1,1
3.99,1,0,39,1,0,1
3.38,1,0,40,1,0,1
6.99,0,0,38,1,0,0
5.32,0,1,35,1,1,0
1.54,1,0,32,1,0,0
4.99,1,0,37,1,0,0
3.22,1,0,32,1,0,0
2.59,0,1,31,1,1,0
2.92,1,0,33,1,0,0
4.61,0,1,40,1,1,0
4.72,1,0,36,1,0,0
3.26,0,1,37,1,1,0
4.83,1,0,39,1,0,0
4.83,1,0,38,1,0,1
4.85,0,1,39,1,0,1
4.37,1,0,39,1,1,1
6.85,0,0,31,1,1,0
2.59,0,1,34,1,0,1
4.89,1,0,36,1,0,1
3.78,1,0,34,1,0,0
3.88,0,0,33,1,0,0
4.43,0,0,39,1,0,0
5.55,0,0,36,1,0,1
4.83,1,0,35,1,0,0
2.67,0,0,37,1,1,0
2.49,0,0,35,1,0,0
2.59,0,0,34,1,0,0
2.87,0,1,30,1,0,0
3.08,1,0,38,1,1,0
4.75,0,0,35,1,0,0
4.34,1,0,31,1,0,1
4.31,0,1,34,1,0,1
3.69,0,0,33,1,0,1
2.67,0,1,36,1,1,1
2.87,0,1,33,1,0,0
3.28,1,0,33,1,0,0
2.79,0,0,39,1,1,1
2.67,0,1,37,1,1,1
2.72,0,1,36,1,1,0
2.77,0,1,36,1,1,0
3.28,0,0,31,1,1,0
2.77,0,1,36,1,1,0
3.38,0,0,33,1,1,1
4.75,0,1,34,1,0,0
3.59,1,0,31,1,0,0
3.28,0,1,36,1,1,0
3.9,1,0,34,1,1,1
3.28,0,1,31,1,0,0
2.87,0,0,35,1,1,1
3.59,0,0,32,1,1,0
7.36,1,0,40,1,0,1
4.61,0,0,31,1,1,0
3.65,0,1,39,1,1,0
3.67,1,0,37,1,0,0
3.92,1,0,34,1,1,1
6.51,0,0,35,1,0,0
3.33,0,0,30,1,1,0
8.06,1,0,34,1,0,0
3.59,0,0,40,1,1,1
4.31,0,1,31,1,1,0
2.99,0,0,32,1,1,0
3.08,0,0,30,1,1,0
4.41,0,1,33,1,0,0
2.87,0,0,33,1,1,0
3.28,1,0,31,1,0,0
4.1,0,0,35,1,1,0
3.48,0,0,39,1,1,0
3.28,1,0,40,1,0,0
3.38,1,0,38,1,0,0
4.49,1,0,35,1,1,0
3.59,0,1,40,1,1,0
3.28,0,0,30,1,0,0
5.53,0,0,32,1,0,1
3.59,0,0,34,1,0,0
3.59,1,0,36,1,1,1
2.67,0,0,33,1,0,0
2.67,0,0,30,1,0,0
3.73,0,1,36,1,0,1
4.52,1,0,30,1,0,0
3.59,0,0,38,1,0,0
4.43,0,0,34,1,1,1
3.28,1,0,32,1,1,1
3.65,0,0,30,1,0,0
10,0,0,35,1,1,1
0,0,1,39,1,0,1
4.29,0,0,33,1,0,1
7.38,1,0,38,1,1,1
5.64,0,0,35,1,1,1
3.52,0,1,30,1,0,0
3.76,0,1,39,1,1,0
3.08,0,0,30,1,1,1
6.03,0,0,31,1,0,1
3.59,0,1,34,1,0,0
3.7,0,1,33,1,1,0
3.69,0,0,30,1,1,0
6.15,1,0,32,1,1,1
0,0,1,35,1,0,1
5.28,1,0,39,1,0,1
4.75,0,0,35,1,0,1
4.75,0,0,35,1,1,1
4.61,0,0,30,1,0,0
3.08,1,0,30,1,1,1
5.13,1,0,30,1,0,1
6.83,1,0,36,1,0,1
7.75,1,0,39,1,0,1
3.08,0,0,32,1,1,1
3.99,1,0,34,1,0,1
3.9,1,0,31,1,0,1
3.52,0,1,34,1,1,1
6.03,0,1,38,1,0,1
5.13,1,0,38,1,1,1
4.1,0,0,34,1,1,1
3.69,1,0,37,1,1,1
4.49,1,0,35,1,1,1
3.17,0,0,32,1,1,0
3.52,1,0,33,1,1,1
10,0,0,34,1,1,0
4,1,0,35,1,0,1
2.59,0,1,36,1,0,1
3.02,0,1,37,1,1,1
4.1,1,0,34,1,1,1
2.59,0,1,30,1,1,1
2.59,0,1,37,1,1,0
3,0,1,35,1,0,0
3.08,0,0,35,1,1,1
3.17,1,0,35,1,0,0
3.52,0,1,30,1,1,0
3.59,1,0,35,1,0,0
3.08,0,0,34,1,1,1
4.1,0,0,38,1,0,0
3.9,0,1,38,1,1,1
4.22,1,0,38,1,0,1
3.08,0,1,35,1,0,0
3.59,0,1,33,1,0,0
3.08,0,1,39,1,1,0
4.61,1,0,35,1,0,1
5.03,0,1,30,1,0,0
4.1,0,1,32,1,0,0
3.9,1,0,36,1,0,1
3.9,1,0,35,1,0,0
3.59,1,0,30,1,0,0
2.9,1,0,40,1,0,0
2.87,1,0,32,1,1,1
2.49,0,1,30,1,1,0
3.59,0,1,39,1,1,1
4.75,0,0,31,1,0,0
2.77,0,1,40,1,1,0
3.08,0,0,37,1,1,1
2.88,0,0,35,1,1,0
3.28,1,0,35,1,0,0
4.61,1,0,30,1,0,0
3.22,1,0,33,1,1,1
2.87,0,0,35,1,1,0
3.59,1,0,40,1,1,1
3.59,0,0,32,1,1,0
5.33,1,0,36,1,0,0
2.87,0,1,37,1,1,1
3.18,0,1,37,1,0,1
3.28,0,1,33,1,1,0
5.49,0,1,30,1,0,0
4.1,1,0,31,1,0,1
3.38,0,1,33,1,1,0
0,0,1,32,1,0,0
3.69,1,0,35,1,0,0
4.1,1,0,30,1,1,1
2.77,0,1,35,1,1,0
5.13,0,1,36,1,0,1
2.77,0,1,40,1,0,0
5.28,0,1,33,1,1,0
3.49,0,1,34,1,1,1
4.31,1,0,39,1,0,0
3.69,1,0,33,1,0,1
5.53,1,0,35,1,1,0
2.87,1,0,34,1,0,0
3.28,0,1,32,1,0,0
3.9,1,0,33,1,0,1
6.99,0,0,39,1,0,1
6.86,0,0,37,1,1,1
4.61,0,0,33,1,0,0
2.87,1,0,36,1,0,0
3.28,1,0,34,1,1,0
2.56,1,0,33,1,0,0
4.61,1,0,38,1,0,1
2.87,0,1,37,1,1,1
3.08,0,0,40,1,1,0
1.29,0,0,36,1,1,0
3.08,1,0,33,1,0,0
3.51,0,0,40,1,0,1
2.82,0,0,39,1,1,0
4,1,0,40,1,0,0
2.49,0,0,31,1,1,0
4.42,1,0,35,1,1,0
4.1,0,1,34,1,1,0
3.28,0,1,33,1,1,1
3.99,0,0,30,1,1,0
5.28,1,0,32,1,0,0
5.53,0,1,30,1,0,0
2.87,0,1,32,1,1,0
2.75,0,1,32,1,0,0
3.18,0,1,32,1,1,0
2.87,0,1,38,1,1,0
3.08,0,0,33,1,0,1
5.13,0,0,40,1,1,1
3.59,0,1,34,1,1,0
2.67,0,0,39,1,1,0
3.76,0,1,40,1,1,0
2.67,0,1,32,1,0,0
4.1,0,0,35,1,1,0
1.38,0,0,40,1,1,0
2.59,0,0,30,1,1,0
3.28,0,0,32,1,1,1
3.08,0,1,31,1,1,0
5.64,1,0,40,1,1,1
5.64,0,0,35,1,1,1
2.67,1,0,35,1,1,1
4.02,0,0,40,1,1,0
4.61,1,0,36,1,1,1
3.69,0,1,30,1,0,0
6.21,1,0,35,1,0,0
2.67,0,0,32,1,1,0
0,1,0,39,1,0,1
0,0,0,32,1,1,0
0,0,0,30,1,0,0
4.82,0,0,31,1,0,0
7.55,0,0,36,1,1,0
7.4,0,0,36,1,1,0
3.08,0,0,40,1,1,0
4.92,0,0,37,1,1,1
3.59,1,0,32,1,0,0
6.21,0,0,38,1,0,1
6.21,0,0,37,1,1,1
4.31,0,1,31,1,0,0
4.1,0,0,36,1,0,1
0,0,0,36,1,1,1
0,0,0,31,1,1,0
5.64,1,0,33,1,0,1
7.92,1,0,30,1,0,0
3.38,0,1,34,1,1,0
3.59,0,1,39,1,0,0
3.59,0,0,39,1,0,0
6.83,0,0,37,1,0,0
3.59,1,0,33,1,0,0
1.54,0,0,32,1,1,0
5.13,0,0,31,1,1,0
2.59,0,1,36,1,1,0
2.67,0,1,34,1,1,1
3.59,0,1,33,1,0,1
3.59,0,1,30,1,1,0
1.85,0,1,38,1,1,0
4.1,1,0,34,1,0,0
6.53,0,0,36,1,0,0
5.03,0,1,30,1,0,1
6.73,0,1,39,1,1,1
5.28,0,0,34,1,0,0
5.58,1,0,40,1,0,0
3.9,0,0,39,1,0,0
5.33,0,1,34,1,1,0
5.03,1,0,38,1,1,0
4.82,0,0,34,1,1,0
4.41,1,0,37,1,1,0
3.59,0,1,38,1,1,0
3.59,0,0,30,1,1,0
6.15,1,0,30,1,0,1
6.63,1,0,32,1,0,0
4.99,0,1,39,1,0,1
4.92,0,0,38,1,0,0
9.74,1,0,38,1,0,1
0,0,1,37,1,1,1
3.59,1,0,36,1,0,0
5.64,1,0,34,1,0,1
3.9,1,0,31,1,0,0
6.15,1,0,31,1,0,1
4.31,0,0,33,1,1,0
3.9,1,0,38,1,1,1
4.99,1,0,37,1,0,1
8.45,0,1,39,1,0,0
4.31,0,1,39,1,0,0
5.95,0,1,37,1,1,0
3.59,0,0,34,1,0,0
5.95,0,0,32,1,0,0
4.42,0,1,33,1,0,0
3.9,0,1,30,1,1,1
4.39,0,1,40,1,1,0
2.87,0,0,30,1,0,0
3.59,0,1,30,1,0,0
2.87,1,0,39,1,1,0
5.28,0,1,36,1,1,0
4.31,1,0,36,1,0,0
3.08,0,0,30,1,1,0
8.36,0,0,40,1,0,1
0,0,1,39,1,1,1
5.13,1,0,34,1,1,1
3.38,0,0,35,1,0,0
5.13,1,0,37,1,0,1
3.99,0,1,34,1,0,0
3.79,0,1,30,1,0,0
5.99,1,0,31,1,0,0
5.33,1,0,30,1,1,0
4.52,0,1,30,1,1,0
4.22,0,1,32,1,0,0
3.49,0,1,37,1,1,1
3.7,0,1,33,1,1,0
4.25,0,1,31,1,1,0
4.75,1,0,30,1,0,0
5.13,1,0,32,1,0,0
4.1,1,0,35,1,0,0
9.23,0,0,33,1,0,1
3.9,1,0,32,1,1,0
4.92,0,1,33,1,1,1
3.28,0,1,34,1,1,0
4.61,0,0,31,1,0,0
4.7,0,0,40,1,1,0
3.9,0,1,34,1,0,1
3.28,0,0,36,1,1,0
4.99,0,1,35,1,1,0
6.15,1,0,32,1,0,1
5.64,0,0,32,1,0,0
3.9,0,1,40,1,1,1
3.08,0,0,34,1,1,0
3.33,0,1,31,1,0,0
3.71,0,0,32,1,1,0
5.64,0,1,36,1,0,1
3.76,0,1,36,1,1,1
3.34,0,1,38,1,1,1
4.99,1,0,34,1,1,0
4.25,0,1,30,1,1,0
4.49,0,0,30,1,0,0
5.13,1,0,36,1,1,0
8.2,1,0,34,1,0,0
3.17,0,0,33,1,1,0
5.13,0,1,33,1,1,0
3.59,0,1,39,1,0,0
5.22,0,1,31,1,0,0
4.7,0,0,40,1,1,0
3.13,0,0,30,1,0,0
3.74,0,1,30,1,0,0
3.49,0,1,31,1,0,0
4.88,0,1,30,1,1,0
3.65,0,1,34,1,1,0
5.3,1,0,33,1,0,0
6.99,1,0,31,1,0,0
5.45,1,0,36,1,0,0
4.45,1,0,39,1,0,1
3.31,0,1,33,1,1,0
5.33,0,1,33,1,0,0
3.18,0,0,37,1,0,1
2.77,0,0,37,1,1,1
5.81,0,0,31,1,1,1
6.66,1,0,31,1,0,0
3.59,0,0,35,1,1,0
5.13,1,0,38,1,0,0
6.15,0,1,36,1,0,0
3.59,0,0,33,1,1,0
3.08,0,1,35,1,1,0
3.08,1,0,34,1,0,1
2.49,0,1,32,1,1,0
3.08,0,0,30,1,0,0
2.96,1,0,38,1,0,0
6.33,1,0,36,1,0,0
3.69,1,0,32,1,1,0
3.59,1,0,32,1,1,0
4.75,1,0,30,1,1,0
5.28,0,1,33,1,0,0
3.08,0,0,36,1,1,0
3.17,1,0,38,1,0,1
3.28,1,0,31,1,1,0
3.08,0,1,37,1,1,1
3.9,1,0,36,1,0,0
2.87,0,1,30,1,1,1
6.15,0,1,32,1,1,0
3.28,0,1,30,1,1,0
3.9,1,0,33,1,0,0
3.59,1,0,35,1,0,1
3.28,0,1,40,1,1,1
4.44,1,0,37,1,1,0
3.28,0,0,40,1,0,0
6.27,1,0,40,1,1,1
3.08,0,0,31,1,0,0
7.4,1,0,39,1,0,1
4.22,0,0,36,1,1,1
5.13,1,0,33,1,0,0
6.86,1,0,30,1,0,0
3.7,1,0,32,1,0,0
4.61,1,0,34,1,0,0
4.42,1,0,37,1,0,1
4.31,1,0,35,1,1,1
.62,0,0,35,1,0,0
4.1,1,0,33,1,1,0
4.29,1,0,35,1,0,0
3.69,1,0,33,1,0,1
5.91,1,0,39,1,0,0
3.59,0,0,37,1,0,1
0,1,0,38,1,1,1
9.39,1,0,39,1,0,1
10,1,0,38,1,1,1
10,1,0,38,1,0,1
6.15,1,0,36,1,0,1
4.61,0,1,32,1,0,0
3.43,1,0,31,1,1,0
10,1,0,39,1,1,1
6.66,0,1,35,1,0,0
7.4,1,0,31,1,0,1
6.15,1,0,31,1,1,1
9.51,0,1,35,1,1,1
9.8,1,0,40,1,0,1
2.87,1,0,31,1,1,1
5.64,0,1,35,1,0,0
3.08,1,0,37,1,0,0
3.38,0,1,35,1,0,0
2.77,0,1,34,1,1,0
4.1,1,0,37,1,0,1
4.31,0,0,36,1,1,1
5.13,1,0,33,1,0,0
3.63,0,0,33,1,0,0
6.99,1,0,33,1,1,1
5.13,1,0,35,1,0,1
0,0,0,40,1,1,1
4.1,0,1,33,1,0,0
3.59,1,0,31,1,0,0
3.38,1,0,33,1,0,0
3.08,0,0,40,1,1,1
6.27,0,0,40,1,1,1
3.08,1,0,33,1,0,1
2.49,0,0,37,1,1,0
5.13,1,0,31,1,1,0
3.08,1,0,38,1,1,1
5.33,1,0,33,1,0,1
3.69,0,1,38,1,1,1
4.1,1,0,37,1,0,0
3.69,0,1,34,1,0,0
4.61,0,1,36,1,0,0
4.61,1,0,32,1,0,0
9.8,1,0,40,1,1,1
3.59,0,1,35,1,1,1
4.61,1,0,36,1,0,1
8.2,0,0,36,1,1,0
6.15,1,0,35,1,0,1
5.28,1,0,34,1,0,0
3.08,1,0,32,1,0,0
2.8,0,0,31,1,1,0
6.15,1,0,40,1,0,1
6.33,1,0,35,1,1,1
6.33,0,1,34,1,0,0
7.67,0,0,40,1,1,1
4.61,1,0,30,1,0,0
3.95,0,1,31,1,0,0
5.99,0,1,31,1,0,0
3.28,0,1,30,1,1,0
4.32,1,0,40,1,1,1
4.96,1,0,38,1,0,1
5.13,1,0,31,1,0,0
4.31,1,0,31,1,0,0
0,0,0,39,1,1,1
3.9,1,0,37,1,0,1
3.59,0,1,37,1,1,0
3.91,0,0,40,1,1,1
3.28,0,1,35,1,1,1
3.08,0,0,39,1,0,0
4.31,1,0,35,1,1,1
3.59,1,0,40,1,0,1
6.66,1,0,36,1,0,1
3.79,0,1,35,1,1,1
5.74,1,0,38,1,0,1
3.9,0,0,37,1,1,1
3.91,0,0,39,1,1,0
3.18,0,1,34,1,0,0
4.61,0,1,35,1,0,0
6.55,1,0,33,1,0,0
2.87,1,0,33,1,1,0
5.03,1,0,33,1,0,1
4.1,0,0,34,1,1,1
4.1,0,1,35,1,0,1
4.1,1,0,31,1,0,0
4.22,0,1,34,1,1,1
6.15,1,0,38,1,0,1
3.9,1,0,30,1,0,1
3.28,1,0,30,1,1,1
2.87,0,0,30,1,1,1
3.08,0,1,30,1,1,0
2.99,0,1,30,1,1,0
4.1,0,1,35,1,1,0
3.9,1,0,34,1,0,1
3.08,0,1,32,1,1,1
3.08,1,0,30,1,0,0
2.87,0,1,33,1,0,0
3.22,0,0,31,1,1,0
3.59,1,0,40,1,1,1
3.59,0,0,38,1,1,0
5.59,1,0,33,1,0,1
3.28,1,0,30,1,0,0
6.52,1,0,38,1,1,1
4.92,1,0,33,1,1,0
3.5,1,0,32,1,0,0
9.29,1,0,39,1,0,0
2.49,0,1,39,1,1,0
4.36,0,0,33,1,1,0
3.38,1,0,36,1,0,0
8.24,0,0,31,1,1,0
0,0,0,40,1,1,0
3.08,1,0,38,1,0,0
4.2,1,0,40,1,0,0
3.79,0,1,37,1,1,1
4.31,0,1,31,1,0,0
2.67,0,1,35,1,1,0
4.66,1,0,33,1,0,0
3.59,0,1,32,1,0,0
3.38,0,1,30,1,1,0
3.59,1,0,34,1,0,0
3.91,1,0,40,1,1,0
3.59,1,0,31,1,0,0
6.03,0,0,32,1,0,0
4.52,0,1,33,1,1,0
4.52,1,0,30,1,1,0
3.38,0,0,35,1,1,0
3.28,0,0,37,1,1,0
4.31,0,1,34,1,1,1
3.18,1,0,32,1,0,1
3.69,0,1,32,1,1,0
4.99,1,0,30,1,0,1
4.31,1,0,36,1,1,1
4.31,1,0,31,1,0,1
5.63,1,0,36,1,0,1
6.65,0,1,39,1,1,1
3.08,1,0,40,1,0,0
4.1,0,1,33,1,1,0
4.61,0,1,31,1,0,0
3.17,0,0,32,1,1,0
7.23,0,1,31,1,1,0
5.87,0,1,36,1,0,0
5.13,1,0,32,1,1,0
4.61,1,0,30,1,1,0
4.44,0,1,37,1,1,1
6.33,0,0,40,1,0,1
3.59,0,1,38,1,0,1
4.1,1,0,33,1,1,1
2.59,0,0,40,1,1,1
4.31,0,1,34,1,0,0
6.55,1,0,39,1,0,1
4.92,1,0,37,1,0,1
4.1,0,0,36,1,1,1
0,1,0,30,1,0,0
3.49,0,1,36,1,0,1
3.08,0,1,38,1,1,1
5.81,0,1,36,1,0,1
4.99,0,1,34,1,1,1
3.38,1,0,35,1,0,0
3.08,0,1,30,1,0,0
8.53,1,0,39,1,0,1
6.75,0,0,40,1,1,1
3.69,0,0,33,1,1,1
4.1,1,0,40,1,0,1
7.4,1,0,31,1,1,0
4.75,0,1,39,1,0,0
3.08,1,0,34,1,1,1
5.75,1,0,40,1,0,0
3.79,0,1,36,1,0,0
10,0,1,36,1,0,1
3.08,0,0,35,1,1,1
7.92,0,1,38,1,1,0
3.08,0,1,34,1,1,1
3.08,1,0,34,1,0,1
2.99,0,1,34,1,1,0
4.49,1,0,32,1,1,0
3.69,0,1,37,1,0,0
3.08,0,1,38,1,1,0
3.28,1,0,36,1,0,0
3.28,0,1,39,1,0,1
3.75,0,1,39,1,1,0
2.59,0,1,31,1,0,0
3.59,0,1,31,1,0,0
2.59,0,1,30,1,1,0
5.33,0,1,35,1,0,0
4.31,0,1,37,1,0,0
3.59,0,1,39,1,0,1
6.33,1,0,34,1,0,1
3.8,0,0,33,1,1,1
3.28,0,1,34,1,1,0
4.1,0,1,40,1,1,0
3.08,1,0,37,1,0,1
3.28,0,1,33,1,1,1
3.59,0,1,34,1,0,1
3.22,0,1,34,1,1,1
5.28,0,0,36,1,0,1
5.28,0,0,37,1,1,1
4.66,1,0,30,1,0,0
6.21,1,0,39,1,0,1
6.15,0,0,39,1,1,1
4.1,1,0,33,1,0,1
4.75,1,0,30,1,1,0
3.59,1,0,31,1,1,0
2.59,0,0,30,1,0,0
1.54,0,1,38,1,0,1
4.61,1,0,40,1,1,1
3.52,0,0,35,1,1,0
4.83,0,0,36,1,1,1
8.97,0,1,36,1,0,1
3.7,0,1,31,1,1,0
7.18,0,1,40,1,0,1
3.08,0,0,31,1,1,0
4.1,0,1,33,1,0,0
3.08,0,0,35,1,1,0
7.69,0,1,40,1,0,0
3.59,1,0,39,1,0,0
3.59,1,0,38,1,0,0
2.67,0,1,33,1,0,0
4.1,1,0,31,1,0,0
4.1,0,0,36,1,1,1
7.38,0,0,40,1,1,1
4.61,0,1,31,1,1,0
5.13,1,0,30,1,0,0
4.1,0,1,35,1,1,1
4.1,0,1,30,1,1,1
7.25,1,0,38,1,0,0
5.64,0,0,39,1,0,1
4.49,0,1,36,1,0,0
3.08,0,0,31,1,1,0
3.28,0,1,36,1,1,0
3.87,0,0,35,1,1,0
9.51,1,0,32,1,0,0
4.66,1,0,36,1,0,0
3.59,0,1,31,1,0,0
6.85,1,0,40,1,0,1
10,0,0,38,1,1,1
4.1,1,0,37,1,1,0
5.99,0,0,34,1,1,0
4.92,0,0,37,1,1,0
5.13,1,0,37,1,0,0
8.45,0,1,36,1,0,0
6.97,1,0,30,1,1,0
4.1,0,1,37,1,0,1
3.7,1,0,33,1,0,0
4.1,0,0,32,1,1,0
4.61,0,0,40,1,0,1
3.59,0,1,35,1,1,0
4.92,1,0,33,1,0,0
3.76,0,0,30,1,1,0
3.59,0,0,40,1,1,1
4.1,0,0,38,1,1,0
3.59,0,1,36,1,1,0
3.99,0,0,31,1,1,1
6.33,1,0,34,1,0,1
5.87,1,0,40,1,0,0
3.69,1,0,34,1,0,0
10,1,0,38,1,0,1
